x-axis,1,2,3
second,Volt,Ampere,Volt
+1.7100E-03,+4.8437185E+00,+94.9749E-03,+3.0427135E+00
+1.7200E-03,+4.8437185E+00,+94.9749E-03,-374.3720E-03
+1.7300E-03,+4.8437185E+00,+88.8295E-03,-374.3720E-03
+1.7400E-03,+4.8437185E+00,+85.8467E-03,-374.3720E-03
+1.7500E-03,+4.9231074E+00,+74.9250E-03,-374.3720E-03
+1.7600E-03,+4.8437185E+00,+91.9414E-03,-374.3720E-03
+1.7700E-03,+4.9241206E+00,+90.9548E-03,-374.3720E-03
+1.7800E-03,+4.8437185E+00,+85.9759E-03,-374.3720E-03
+1.7900E-03,+4.8437185E+00,+82.9146E-03,+3.0427135E+00
+1.8000E-03,+4.9241206E+00,+77.7787E-03,+3.0427135E+00
+1.8100E-03,+4.8867812E+00,+93.1079E-03,+3.0427135E+00
+1.8200E-03,+4.9241206E+00,+91.7844E-03,-374.3720E-03
+1.8300E-03,+4.9241206E+00,+83.1222E-03,-183.7499E-03
+1.8400E-03,+4.9241206E+00,+76.1194E-03,-374.3720E-03
+1.8500E-03,+4.9241206E+00,+76.6122E-03,-374.3720E-03
+1.8600E-03,+4.9241206E+00,+90.9548E-03,-374.3720E-03
+1.8700E-03,+4.9241206E+00,+86.9347E-03,-374.3720E-03
+1.8800E-03,+4.9241206E+00,+81.5405E-03,-374.3720E-03
+1.8900E-03,+4.9241206E+00,+76.4830E-03,-374.3720E-03
+1.9000E-03,+4.9241206E+00,+75.4457E-03,+3.0427135E+00
+1.9100E-03,+4.9241206E+00,+86.9347E-03,+3.0427135E+00
+1.9200E-03,+4.9541863E+00,+86.9347E-03,-374.3720E-03
+1.9300E-03,+5.0045226E+00,+78.8945E-03,-374.3720E-03
+1.9400E-03,+4.9241206E+00,+74.4322E-03,-374.3720E-03
+1.9500E-03,+4.9241206E+00,+74.2793E-03,-374.3720E-03
+1.9600E-03,+5.0045226E+00,+82.9146E-03,-374.3720E-03
+1.9700E-03,+4.9511273E+00,+82.9146E-03,-374.3720E-03
+1.9800E-03,+4.9982621E+00,+74.8744E-03,-374.3720E-03
+1.9900E-03,+5.0045226E+00,+70.8543E-03,+3.0427135E+00
+2.0000E-03,+4.9593526E+00,+70.8543E-03,+3.0427135E+00
+2.0100E-03,+5.0045226E+00,+82.9146E-03,+2.8417085E+00
+2.0200E-03,+5.0045226E+00,+86.7508E-03,-374.3720E-03
+2.0300E-03,+4.9411895E+00,+75.7278E-03,-374.3720E-03
+2.0400E-03,+5.0045226E+00,+68.7249E-03,-374.3720E-03
+2.0500E-03,+5.0045226E+00,+70.8543E-03,-374.3720E-03
+2.0600E-03,+5.0045226E+00,+82.9146E-03,-374.3720E-03
+2.0700E-03,+5.0045226E+00,+78.8945E-03,-374.3720E-03
+2.0800E-03,+5.0045226E+00,+72.8742E-03,-374.3720E-03
+2.0900E-03,+5.0045226E+00,+70.8543E-03,-374.3720E-03
+2.1000E-03,+5.0045226E+00,+66.9086E-03,+3.0427135E+00
+2.1100E-03,+5.0045226E+00,+78.8945E-03,+3.0427135E+00
+2.1200E-03,+5.0045226E+00,+81.0436E-03,-280.8208E-03
+2.1300E-03,+5.0045226E+00,+74.8744E-03,-374.3720E-03
+2.1400E-03,+5.0045226E+00,+70.6507E-03,-374.3720E-03
+2.1500E-03,+5.0045226E+00,+66.8342E-03,-374.3720E-03
+2.1600E-03,+5.0045226E+00,+78.8945E-03,-374.3720E-03
+2.1700E-03,+5.0186136E+00,+79.5990E-03,-374.3720E-03
+2.1800E-03,+5.0111778E+00,+70.8543E-03,-374.3720E-03
+2.1900E-03,+5.0575230E+00,+66.8342E-03,+3.0427135E+00
+2.2000E-03,+5.0045226E+00,+64.4268E-03,+3.0427135E+00
+2.2100E-03,+5.0734167E+00,+78.8945E-03,+3.0427135E+00
+2.2200E-03,+5.0045226E+00,+78.4326E-03,-374.3720E-03
+2.2300E-03,+5.0849246E+00,+70.8543E-03,-374.3720E-03
+2.2400E-03,+5.0849246E+00,+64.2976E-03,-374.3720E-03
+2.2500E-03,+5.0134473E+00,+66.3880E-03,-553.0653E-03
+2.2600E-03,+5.0731030E+00,+71.4454E-03,-374.3720E-03
+2.2700E-03,+5.0849246E+00,+77.2661E-03,-374.3720E-03
+2.2800E-03,+5.0578367E+00,+70.8543E-03,-374.3720E-03
+2.2900E-03,+5.0108641E+00,+66.5171E-03,-358.5181E-03
+2.3000E-03,+5.0045226E+00,+62.8141E-03,+3.0427135E+00
+2.3100E-03,+5.0849246E+00,+76.6319E-03,+3.0427135E+00
+2.3200E-03,+5.0849246E+00,+74.8744E-03,+667.0768E-03
+2.3300E-03,+5.0082809E+00,+70.8543E-03,-374.3720E-03
+2.3400E-03,+5.0849246E+00,+65.9848E-03,-374.3720E-03
+2.3500E-03,+5.0849246E+00,+62.8141E-03,-374.3720E-03
+2.3600E-03,+5.0264441E+00,+74.8744E-03,-374.3720E-03
+2.3700E-03,+5.0849246E+00,+74.8744E-03,-374.3720E-03
+2.3800E-03,+5.0849246E+00,+69.8757E-03,-374.3720E-03
+2.3900E-03,+5.0849246E+00,+62.8141E-03,+3.0427135E+00
+2.4000E-03,+5.0849246E+00,+64.9003E-03,+2.9943676E+00
+2.4100E-03,+5.0849246E+00,+74.8040E-03,+3.0427135E+00
+2.4200E-03,+5.1070788E+00,+71.9620E-03,-318.9864E-03
+2.4300E-03,+5.0849246E+00,+68.9792E-03,-374.3720E-03
+2.4400E-03,+5.0849246E+00,+61.9763E-03,-374.3720E-03
+2.4500E-03,+5.0849246E+00,+58.7940E-03,-364.3943E-03
+2.4600E-03,+5.0849246E+00,+73.6375E-03,-374.3720E-03
+2.4700E-03,+5.0849246E+00,+74.8744E-03,-374.3720E-03
+2.4800E-03,+5.0849246E+00,+66.8342E-03,-374.3720E-03
+2.4900E-03,+5.0849246E+00,+62.8141E-03,+3.0427135E+00
+2.5000E-03,+5.0849246E+00,+58.7940E-03,+3.0427135E+00
+2.5100E-03,+5.0849246E+00,+70.8543E-03,+3.0427135E+00
+2.5200E-03,+5.0849246E+00,+74.2949E-03,-345.3997E-03
+2.5300E-03,+5.0757672E+00,+70.3964E-03,-374.3720E-03
+2.5400E-03,+5.0849246E+00,+61.3189E-03,-374.3720E-03
+2.5500E-03,+5.0849246E+00,+61.3265E-03,-247.7470E-03
+2.5600E-03,+5.0849246E+00,+70.8543E-03,-374.3720E-03
+2.5700E-03,+5.0849246E+00,+71.4413E-03,-374.3720E-03
+2.5800E-03,+5.0849246E+00,+66.8342E-03,-374.3720E-03
+2.5900E-03,+5.0849246E+00,+61.4556E-03,-374.3720E-03
+2.6000E-03,+5.1589040E+00,+58.4729E-03,+3.0427135E+00
+2.6100E-03,+5.0849246E+00,+70.8543E-03,+3.0427135E+00
+2.6200E-03,+5.1199946E+00,+70.8543E-03,-374.3720E-03
+2.6300E-03,+5.0849246E+00,+64.0434E-03,-374.3720E-03
+2.6400E-03,+5.0887640E+00,+58.6020E-03,-364.7734E-03
+2.6500E-03,+5.1653266E+00,+58.7940E-03,-374.3720E-03
+2.6600E-03,+5.0849246E+00,+70.8543E-03,-374.3720E-03
+2.6700E-03,+5.0849246E+00,+70.8543E-03,-374.3720E-03
+2.6800E-03,+5.1640703E+00,+62.8141E-03,-371.2313E-03
+2.6900E-03,+5.1044146E+00,+57.8195E-03,+2.9939884E+00
+2.7000E-03,+5.0849246E+00,+56.7822E-03,+3.0427135E+00
+2.7100E-03,+5.1043440E+00,+67.8052E-03,+3.0427135E+00
+2.7200E-03,+5.1653266E+00,+70.7879E-03,-572.0598E-03
+2.7300E-03,+5.1653266E+00,+62.8141E-03,-374.3720E-03
+2.7400E-03,+5.1277440E+00,+58.7940E-03,-374.3720E-03
+2.7500E-03,+5.1017608E+00,+57.9522E-03,-332.2813E-03
+2.7600E-03,+5.1653266E+00,+70.6588E-03,-374.3720E-03
+2.7700E-03,+5.1095809E+00,+70.8543E-03,-374.3720E-03
+2.7800E-03,+5.1653266E+00,+62.8141E-03,-374.3720E-03
+2.7900E-03,+5.1653266E+00,+58.7940E-03,-208.9997E-03
+2.8000E-03,+5.1588334E+00,+58.7940E-03,+3.0427135E+00
+2.8100E-03,+5.1653266E+00,+66.8342E-03,+3.0427135E+00
+2.8200E-03,+5.1653266E+00,+70.8543E-03,-374.3720E-03
+2.8300E-03,+5.0849246E+00,+62.8141E-03,-374.3720E-03
+2.8400E-03,+5.1653266E+00,+58.7940E-03,-374.3720E-03
+2.8500E-03,+5.1653266E+00,+54.7739E-03,-374.3720E-03
+2.8600E-03,+5.1147577E+00,+66.8342E-03,-374.3720E-03
+2.8700E-03,+5.1653266E+00,+70.8543E-03,-374.3720E-03
+2.8800E-03,+5.1653266E+00,+62.8141E-03,-374.3720E-03
+2.8900E-03,+5.1653266E+00,+57.1737E-03,+3.0427135E+00
+2.9000E-03,+5.1380766E+00,+54.7739E-03,+3.0427135E+00
+2.9100E-03,+5.1588229E+00,+70.5291E-03,+3.0427135E+00
+2.9200E-03,+5.0991672E+00,+70.8543E-03,-374.3720E-03
+2.9300E-03,+5.1303376E+00,+62.8141E-03,-374.3720E-03
+2.9400E-03,+5.1653266E+00,+54.7739E-03,-312.7050E-03
+2.9500E-03,+5.1653266E+00,+58.5980E-03,-374.3720E-03
+2.9600E-03,+5.1653266E+00,+66.8342E-03,-374.3720E-03
+2.9700E-03,+5.1653266E+00,+68.7128E-03,-374.3720E-03
+2.9800E-03,+5.1653266E+00,+62.8141E-03,-374.3720E-03
+2.9900E-03,+5.0862619E+00,+54.7739E-03,-374.3720E-03
+3.0000E-03,+5.1653266E+00,+54.7739E-03,+3.0427135E+00
+3.0100E-03,+5.1653266E+00,+66.8342E-03,+3.0427135E+00
+3.0200E-03,+5.1653266E+00,+69.8793E-03,+454.3979E-03
+3.0300E-03,+5.1653266E+00,+62.7518E-03,-374.3720E-03
+3.0400E-03,+5.1653266E+00,+56.5948E-03,-374.3720E-03
+3.0500E-03,+5.1653266E+00,+54.7739E-03,-374.3720E-03
+3.0600E-03,+5.1653266E+00,+65.9883E-03,-374.3720E-03
+3.0700E-03,+5.1614976E+00,+67.0256E-03,-374.3720E-03
+3.0800E-03,+5.1653266E+00,+62.8141E-03,-374.3720E-03
+3.0900E-03,+5.1653266E+00,+56.5279E-03,+3.0427135E+00
+3.1000E-03,+5.1653266E+00,+58.7940E-03,+3.0427135E+00
+3.1100E-03,+5.1653266E+00,+66.8342E-03,+3.0427135E+00
+3.1200E-03,+5.1653266E+00,+66.8342E-03,-374.3720E-03
+3.1300E-03,+5.1653266E+00,+62.8141E-03,-374.3720E-03
+3.1400E-03,+5.1653266E+00,+54.7739E-03,-374.3720E-03
+3.1500E-03,+5.1653266E+00,+54.7739E-03,-374.3720E-03
+3.1600E-03,+5.1653266E+00,+64.3012E-03,-374.3720E-03
+3.1700E-03,+5.1653266E+00,+68.3299E-03,-374.3720E-03
+3.1800E-03,+5.1653266E+00,+59.2524E-03,-196.2866E-03
+3.1900E-03,+5.1653266E+00,+54.1950E-03,+3.0427135E+00
+3.2000E-03,+5.1653266E+00,+54.7739E-03,+3.0427135E+00
+3.2100E-03,+5.1653266E+00,+66.8342E-03,+3.0427135E+00
+3.2200E-03,+5.1653266E+00,+67.1634E-03,-357.9102E-03
+3.2300E-03,+5.1653266E+00,+58.7940E-03,-374.3720E-03
+3.2400E-03,+5.1653266E+00,+54.7739E-03,-374.3720E-03
+3.2500E-03,+5.1653266E+00,+54.7739E-03,-235.2365E-03
+3.2600E-03,+5.1653266E+00,+66.8342E-03,-374.3720E-03
+3.2700E-03,+5.1653266E+00,+67.6714E-03,-332.5101E-03
+3.2800E-03,+5.1653266E+00,+58.7940E-03,-374.3720E-03
+3.2900E-03,+5.1653266E+00,+54.7739E-03,-374.3720E-03
+3.3000E-03,+5.1653266E+00,+54.7030E-03,+3.0427135E+00
+3.3100E-03,+5.1653266E+00,+66.8342E-03,+3.0427135E+00
+3.3200E-03,+5.2056544E+00,+66.8342E-03,-374.3720E-03
+3.3300E-03,+5.2261471E+00,+58.7940E-03,-374.3720E-03
+3.3400E-03,+5.2445638E+00,+54.7739E-03,-374.3720E-03
+3.3500E-03,+5.1653266E+00,+54.7739E-03,-374.3720E-03
+3.3600E-03,+5.1653266E+00,+66.8342E-03,-374.3720E-03
+3.3700E-03,+5.1653266E+00,+66.8342E-03,-374.3720E-03
+3.3800E-03,+5.1653266E+00,+58.7940E-03,-374.3720E-03
+3.3900E-03,+5.1653266E+00,+54.7739E-03,+3.0427135E+00
+3.4000E-03,+5.1653266E+00,+54.7739E-03,+3.0427135E+00
+3.4100E-03,+5.1653266E+00,+63.5348E-03,+3.0427135E+00
+3.4200E-03,+5.2393975E+00,+66.8342E-03,-374.3720E-03
+3.4300E-03,+5.1653266E+00,+61.4602E-03,-374.3720E-03
+3.4400E-03,+5.1653266E+00,+54.7739E-03,-374.3720E-03
+3.4500E-03,+5.2338965E+00,+54.7739E-03,-374.3720E-03
+3.4600E-03,+5.1653266E+00,+70.4086E-03,-374.3720E-03
+3.4700E-03,+5.2160681E+00,+66.8342E-03,-374.3720E-03
+3.4800E-03,+5.1653266E+00,+58.7940E-03,-374.3720E-03
+3.4900E-03,+5.1653266E+00,+51.2162E-03,-374.3720E-03
+3.5000E-03,+5.1653266E+00,+54.7739E-03,+3.0427135E+00
+3.5100E-03,+5.1653266E+00,+66.8342E-03,+3.0427135E+00
+3.5200E-03,+5.1927386E+00,+69.4837E-03,-374.3720E-03
+3.5300E-03,+5.1653266E+00,+58.7940E-03,-374.3720E-03
+3.5400E-03,+5.1653266E+00,+50.7538E-03,-374.3720E-03
+3.5500E-03,+5.1653266E+00,+54.7739E-03,-374.3720E-03
+3.5600E-03,+5.1653266E+00,+66.8342E-03,-374.3720E-03
+3.5700E-03,+5.1694092E+00,+66.6301E-03,-183.5734E-03
+3.5800E-03,+5.1653266E+00,+61.9809E-03,-374.3720E-03
+3.5900E-03,+5.2083186E+00,+56.9235E-03,+3.0427135E+00
+3.6000E-03,+5.1653266E+00,+54.7739E-03,+3.0427135E+00
+3.6100E-03,+5.1668260E+00,+66.8342E-03,+3.0427135E+00
+3.6200E-03,+5.2264817E+00,+66.8342E-03,-374.3720E-03
+3.6300E-03,+5.2053197E+00,+62.8141E-03,-374.3720E-03
+3.6400E-03,+5.1653266E+00,+54.7739E-03,-374.3720E-03
+3.6500E-03,+5.2446449E+00,+54.8281E-03,-374.3720E-03
+3.6600E-03,+5.1653266E+00,+66.8342E-03,-374.3720E-03
+3.6700E-03,+5.2079029E+00,+64.7054E-03,-374.3720E-03
+3.6800E-03,+5.1653266E+00,+58.7940E-03,-331.6734E-03
+3.6900E-03,+5.1653266E+00,+54.7739E-03,-374.3720E-03
+3.7000E-03,+5.1897398E+00,+54.7739E-03,+3.0427135E+00
+3.7100E-03,+5.1653266E+00,+65.0721E-03,+3.0427135E+00
+3.7200E-03,+5.2457286E+00,+66.8342E-03,+241.7190E-03
+3.7300E-03,+5.1653266E+00,+58.7940E-03,-374.3720E-03
+3.7400E-03,+5.1653266E+00,+52.1036E-03,-374.3720E-03
+3.7500E-03,+5.1653266E+00,+56.4069E-03,-374.3720E-03
+3.7600E-03,+5.1772397E+00,+66.8342E-03,-374.3720E-03
+3.7700E-03,+5.1653266E+00,+66.8342E-03,-374.3720E-03
+3.7800E-03,+5.1949061E+00,+61.3351E-03,-300.4233E-03
+3.7900E-03,+5.2156524E+00,+54.7739E-03,+3.0427135E+00
+3.8000E-03,+5.1746565E+00,+54.3074E-03,+3.0427135E+00
+3.8100E-03,+5.1767429E+00,+66.8342E-03,+3.0427135E+00
+3.8200E-03,+5.2135660E+00,+66.8342E-03,-374.3720E-03
+3.8300E-03,+5.2457286E+00,+56.1485E-03,-374.3720E-03
+3.8400E-03,+5.1653266E+00,+54.4365E-03,-374.3720E-03
+3.8500E-03,+5.2457286E+00,+50.7538E-03,-374.3720E-03
+3.8600E-03,+5.1653266E+00,+66.8342E-03,-374.3720E-03
+3.8700E-03,+5.1653266E+00,+66.8342E-03,-374.3720E-03
+3.8800E-03,+5.1653266E+00,+59.0022E-03,-374.3720E-03
+3.8900E-03,+5.2291459E+00,+54.7739E-03,+3.0012568E+00
+3.9000E-03,+5.2457286E+00,+54.7739E-03,+3.0427135E+00
+3.9100E-03,+5.2457286E+00,+65.7178E-03,+2.9868965E+00
+3.9200E-03,+5.1653266E+00,+66.8342E-03,-378.3232E-03
+3.9300E-03,+5.1844924E+00,+59.7523E-03,-374.3720E-03
+3.9400E-03,+5.1653266E+00,+54.7739E-03,-374.3720E-03
+3.9500E-03,+5.1850702E+00,+55.7611E-03,-374.3720E-03
+3.9600E-03,+5.2457286E+00,+66.8342E-03,-374.3720E-03
+3.9700E-03,+5.1653266E+00,+66.8342E-03,-374.3720E-03
+3.9800E-03,+5.2457286E+00,+58.7940E-03,-374.3720E-03
+3.9900E-03,+5.2457286E+00,+54.7739E-03,-374.3720E-03
+4.0000E-03,+5.2421428E+00,+50.9331E-03,+3.0427135E+00
+4.0100E-03,+5.2213965E+00,+64.0307E-03,+3.0427135E+00
+4.0200E-03,+5.2104050E+00,+66.8342E-03,-374.3720E-03
+4.0300E-03,+5.2457286E+00,+58.7940E-03,-374.3720E-03
+4.0400E-03,+5.1714956E+00,+54.4654E-03,-358.9495E-03
+4.0500E-03,+5.2188133E+00,+52.0995E-03,-307.0838E-03
+4.0600E-03,+5.2457286E+00,+66.8342E-03,-374.3720E-03
+4.0700E-03,+5.2457286E+00,+62.8141E-03,-374.3720E-03
+4.0800E-03,+5.2369765E+00,+58.7940E-03,-374.3720E-03
+4.0900E-03,+5.2457286E+00,+50.7538E-03,+3.0427135E+00
+4.1000E-03,+5.2155713E+00,+54.7739E-03,+3.0427135E+00
+4.1100E-03,+5.2457286E+00,+63.2846E-03,+3.0427135E+00
+4.1200E-03,+5.2457286E+00,+63.3808E-03,-374.3720E-03
+4.1300E-03,+5.1974082E+00,+58.7940E-03,-374.3720E-03
+4.1400E-03,+5.2181545E+00,+50.7538E-03,-374.3720E-03
+4.1500E-03,+5.1721544E+00,+54.7739E-03,-374.3720E-03
+4.1600E-03,+5.2318101E+00,+66.8342E-03,-374.3720E-03
+4.1700E-03,+5.2110638E+00,+62.8141E-03,-374.3720E-03
+4.1800E-03,+5.2457286E+00,+54.7739E-03,-374.3720E-03
+4.1900E-03,+5.2457286E+00,+50.7538E-03,+2.8523202E+00
+4.2000E-03,+5.2457286E+00,+54.7739E-03,+3.0427135E+00
+4.2100E-03,+5.2025745E+00,+62.8141E-03,+3.0427135E+00
+4.2200E-03,+5.1877344E+00,+65.7138E-03,-374.3720E-03
+4.2300E-03,+5.2440671E+00,+54.8570E-03,-374.3720E-03
+4.2400E-03,+5.2266438E+00,+50.7538E-03,-374.3720E-03
+4.2500E-03,+5.2457286E+00,+54.7739E-03,-374.3720E-03
+4.2600E-03,+5.2457286E+00,+65.8430E-03,-374.3720E-03
+4.2700E-03,+5.1662482E+00,+62.8141E-03,-374.3720E-03
+4.2800E-03,+5.1869945E+00,+57.7106E-03,-374.3720E-03
+4.2900E-03,+5.2033144E+00,+50.7538E-03,+3.0427135E+00
+4.3000E-03,+5.2457286E+00,+49.8917E-03,+3.0427135E+00
+4.3100E-03,+5.1688314E+00,+62.8141E-03,+2.8504704E+00
+4.3200E-03,+5.1895776E+00,+60.0065E-03,-374.3720E-03
+4.3300E-03,+5.2007312E+00,+56.5441E-03,-374.3720E-03
+4.3400E-03,+5.1653266E+00,+46.7337E-03,-374.3720E-03
+4.3500E-03,+5.2396407E+00,+51.0582E-03,-374.3720E-03
+4.3600E-03,+5.1653266E+00,+62.8141E-03,-374.3720E-03
+4.3700E-03,+5.2457286E+00,+65.1931E-03,-374.3720E-03
+4.3800E-03,+5.1774018E+00,+54.7739E-03,-374.3720E-03
+4.3900E-03,+5.2457286E+00,+50.7538E-03,+3.0643912E+00
+4.4000E-03,+5.1947440E+00,+49.6754E-03,+3.0427135E+00
+4.4100E-03,+5.1955649E+00,+62.8141E-03,+3.0427135E+00
+4.4200E-03,+5.1748186E+00,+62.8141E-03,-398.1021E-03
+4.4300E-03,+5.2457286E+00,+55.3366E-03,-374.3720E-03
+4.4400E-03,+5.1973271E+00,+50.7538E-03,-374.3720E-03
+4.4500E-03,+5.2180734E+00,+52.1365E-03,-242.5049E-03
+4.4600E-03,+5.2457286E+00,+62.8141E-03,-374.3720E-03
+4.4700E-03,+5.2318912E+00,+63.5060E-03,-374.3720E-03
+4.4800E-03,+5.2111449E+00,+56.5031E-03,-374.3720E-03
+4.4900E-03,+5.2206566E+00,+50.7538E-03,+3.0427135E+00
+4.5000E-03,+5.1653266E+00,+50.7538E-03,+3.0427135E+00
+4.5100E-03,+5.2293080E+00,+63.6351E-03,+3.0427135E+00
+4.5200E-03,+5.1653266E+00,+62.8141E-03,-374.3720E-03
+4.5300E-03,+5.2232397E+00,+55.8983E-03,-374.3720E-03
+4.5400E-03,+5.2457286E+00,+46.8208E-03,-374.3720E-03
+4.5500E-03,+5.1843303E+00,+50.7538E-03,-374.3720E-03
+4.5600E-03,+5.2457286E+00,+66.8342E-03,-374.3720E-03
+4.5700E-03,+5.1653266E+00,+62.8141E-03,-374.3720E-03
+4.5800E-03,+5.1661672E+00,+58.7520E-03,-374.3720E-03
+4.5900E-03,+5.2241417E+00,+50.7538E-03,+3.0427135E+00
+4.6000E-03,+5.2033954E+00,+50.7538E-03,+2.9368806E+00
+4.6100E-03,+5.2284060E+00,+65.9681E-03,+3.0427135E+00
+4.6200E-03,+5.1687503E+00,+62.8141E-03,-374.3720E-03
+4.6300E-03,+5.1894966E+00,+57.5855E-03,-374.3720E-03
+4.6400E-03,+5.2008123E+00,+50.7538E-03,-374.3720E-03
+4.6500E-03,+5.2457286E+00,+54.0369E-03,-374.3720E-03
+4.6600E-03,+5.2397217E+00,+63.1144E-03,-374.3720E-03
+4.6700E-03,+5.2457286E+00,+62.8141E-03,-374.3720E-03
+4.6800E-03,+5.2457286E+00,+56.4190E-03,-374.3720E-03
+4.6900E-03,+5.2335723E+00,+50.1460E-03,-374.3720E-03
+4.7000E-03,+5.2371386E+00,+51.1833E-03,+3.0427135E+00
+4.7100E-03,+5.1653266E+00,+64.2809E-03,+2.9693727E+00
+4.7200E-03,+5.2154092E+00,+62.8141E-03,-374.3720E-03
+4.7300E-03,+5.2361555E+00,+58.3153E-03,-374.3720E-03
+4.7400E-03,+5.2457286E+00,+50.1951E-03,-374.3720E-03
+4.7500E-03,+5.1972461E+00,+52.3498E-03,-374.3720E-03
+4.7600E-03,+5.2457286E+00,+62.8141E-03,-374.3720E-03
+4.7700E-03,+5.1653266E+00,+62.8141E-03,-356.8971E-03
+4.7800E-03,+5.2457286E+00,+54.7739E-03,-374.3720E-03
+4.7900E-03,+5.1653266E+00,+50.7538E-03,+3.0427135E+00
+4.8000E-03,+5.2457286E+00,+50.7538E-03,+3.0427135E+00
+4.8100E-03,+5.1697334E+00,+62.8141E-03,+3.0427135E+00
+4.8200E-03,+5.1816661E+00,+62.8141E-03,-374.3720E-03
+4.8300E-03,+5.2024124E+00,+56.9397E-03,-374.3720E-03
+4.8400E-03,+5.1653266E+00,+50.7538E-03,-374.3720E-03
+4.8500E-03,+5.1671502E+00,+54.7739E-03,-374.3720E-03
+4.8600E-03,+5.2268059E+00,+65.8881E-03,-374.3720E-03
+4.8700E-03,+5.2457286E+00,+64.8507E-03,-374.3720E-03
+4.8800E-03,+5.1853133E+00,+55.7732E-03,-374.3720E-03
+4.8900E-03,+5.2449691E+00,+50.7538E-03,+3.0427135E+00
+4.9000E-03,+5.1868324E+00,+47.8090E-03,+3.0427135E+00
+4.9100E-03,+5.2457286E+00,+62.8141E-03,+3.0427135E+00
+4.9200E-03,+5.2283250E+00,+62.8141E-03,-374.3720E-03
+4.9300E-03,+5.1686693E+00,+58.6269E-03,-374.3720E-03
+4.9400E-03,+5.1894155E+00,+50.7538E-03,-374.3720E-03
+4.9500E-03,+5.1653266E+00,+54.7739E-03,-374.3720E-03
+4.9600E-03,+5.2309081E+00,+66.0932E-03,-374.3720E-03
+4.9700E-03,+5.1712524E+00,+62.8141E-03,-374.3720E-03
+4.9800E-03,+5.1919987E+00,+58.7940E-03,-508.6967E-03
+4.9900E-03,+5.1653266E+00,+50.7538E-03,+3.0427135E+00
+5.0000E-03,+5.2457286E+00,+54.7739E-03,+2.8723017E+00
+5.0100E-03,+5.2457286E+00,+66.8342E-03,+3.0427135E+00
+5.0200E-03,+5.2457286E+00,+61.3513E-03,-374.3720E-03
+5.0300E-03,+5.2153282E+00,+57.2740E-03,-374.3720E-03
+5.0400E-03,+5.2360744E+00,+51.2365E-03,-374.3720E-03
+5.0500E-03,+5.1653266E+00,+51.3084E-03,-374.3720E-03
+5.0600E-03,+5.1971650E+00,+62.8141E-03,-374.3720E-03
+5.0700E-03,+5.1653266E+00,+64.2049E-03,-374.3720E-03
+5.0800E-03,+5.2457286E+00,+55.1274E-03,-374.3720E-03
+5.0900E-03,+5.2457286E+00,+47.4174E-03,+3.0427135E+00
+5.1000E-03,+5.2113070E+00,+52.4749E-03,+3.0427135E+00
+5.1100E-03,+5.1905607E+00,+62.8141E-03,+3.0427135E+00
+5.1200E-03,+5.2412408E+00,+62.5897E-03,-374.3720E-03
+5.1300E-03,+5.2457286E+00,+58.7940E-03,-374.3720E-03
+5.1400E-03,+5.2023313E+00,+48.9035E-03,-482.8651E-03
+5.1500E-03,+5.1879776E+00,+51.8863E-03,-374.3720E-03
+5.1600E-03,+5.2438239E+00,+66.7390E-03,-374.3720E-03
+5.1700E-03,+5.2457286E+00,+62.8141E-03,-374.3720E-03
+5.1800E-03,+5.2061407E+00,+56.7533E-03,-374.3720E-03
+5.1900E-03,+5.2457286E+00,+50.7538E-03,+3.0427135E+00
+5.2000E-03,+5.1660051E+00,+54.7739E-03,+3.0427135E+00
+5.2100E-03,+5.1867513E+00,+63.8853E-03,+3.0427135E+00
+5.2200E-03,+5.2035575E+00,+62.8141E-03,-374.3720E-03
+5.2300E-03,+5.1828112E+00,+57.9198E-03,-374.3720E-03
+5.2400E-03,+5.2457286E+00,+50.7538E-03,-366.2179E-03
+5.2500E-03,+5.1893345E+00,+54.7739E-03,-374.3720E-03
+5.2600E-03,+5.2457286E+00,+65.0518E-03,-285.2525E-03
+5.2700E-03,+5.2457286E+00,+62.8141E-03,-374.3720E-03
+5.2800E-03,+5.1711714E+00,+58.5017E-03,-374.3720E-03
+5.2900E-03,+5.1919177E+00,+49.4242E-03,+3.0427135E+00
+5.3000E-03,+5.1653266E+00,+54.7739E-03,+3.0427135E+00
+5.3100E-03,+5.2457286E+00,+66.8342E-03,+3.0427135E+00
+5.3200E-03,+5.2457286E+00,+62.8141E-03,-374.3720E-03
+5.3300E-03,+5.2457286E+00,+57.3353E-03,-374.3720E-03
+5.3400E-03,+5.2152471E+00,+50.7538E-03,-374.3720E-03
+5.3500E-03,+5.2359934E+00,+51.2405E-03,-374.3720E-03
+5.3600E-03,+5.2457286E+00,+66.8342E-03,-374.3720E-03
+5.3700E-03,+5.2139712E+00,+61.2262E-03,-374.3720E-03
+5.3800E-03,+5.2457286E+00,+56.1688E-03,-374.3720E-03
+5.3900E-03,+5.1724786E+00,+54.0587E-03,-374.3720E-03
+5.4000E-03,+5.2457286E+00,+58.1143E-03,+3.0427135E+00
+5.4100E-03,+5.1996671E+00,+66.8342E-03,+3.0427135E+00
+5.4200E-03,+5.2457286E+00,+65.5684E-03,-374.3720E-03
+5.4300E-03,+5.2457286E+00,+58.5655E-03,-374.3720E-03
+5.4400E-03,+5.2457286E+00,+50.7538E-03,-374.3720E-03
